|invoiceId|custId|batchId|item_summary.paper|item_summary.rock|item_summary.scissor
8105|247437|h873|ye802|26.0|14.0|48.0
8106|696115|b632|zl239|27.0|36.0|36.0
8107|434919|b584|er735|43.0|46.0|15.0
8108|343282|f135|st266|14.0|33.0|27.0
8109|527469|i325|md652|39.0||30.0
8110|603363|z049|uw122|50.0|20.0|1.0
8111|26663|o097|yk910||4.0|35.0
8112|930899|a160|cv346||2.0|47.0
8113|258347|n859|pm070||5.0|
8114|642785|d943|wn254|26.0|46.0|10.0
8115|284245|y813|sp663|18.0|37.0|41.0
8116|453361|v785|rf549|17.0||
8117|151666|t896|aj992|||4.0
8118|271627|d802|ti853|50.0|2.0|22.0
8119|824819|w934|ju965|8.0|35.0|
8120|971892|t339|ag082|||41.0
8121|207062|u644|gk938||28.0|
8122|885199|k331|py575|40.0|32.0|19.0
8123|943841|n393|xk075|36.0|24.0|21.0
8124|367667|i124|za947|41.0||
8125|969740|o636|ep100|42.0|27.0|31.0
8126|770764|m254|nv848||39.0|
8127|665467|j356|qx931|37.0|27.0|39.0
8128|281592|k135|pr927|44.0|45.0|18.0
8129|982931|t989|ds668||33.0|
8130|307235|i233|zh385|37.0||
8131|406155|w760|ja540|34.0|35.0|7.0
8132|164374|g239|sf031||32.0|
8133|373804|e998|vn455|42.0|18.0|14.0
8134|39498|d135|hr162|21.0|50.0|47.0
8135|250255|g409|wu444|35.0|30.0|7.0
8136|958310|b385|yn234|||36.0
8137|139493|h712|in799||40.0|35.0
8138|357254|y376|nd514|15.0|23.0|35.0
8139|319700|l703|dm667|20.0||34.0
8140|979139|s714|bx410|10.0|22.0|5.0
8141|124810|z677|vn455|32.0||25.0
8142|363510|l441|yf580|27.0||8.0
8143|731196|e412|tn783|43.0|41.0|23.0
8144|713130|d475|xj336|30.0|49.0|25.0
8145|960521|d969|yb821|50.0||
8146|644214|l703|dm698|2.0|21.0|40.0
8147|733329|q193|ls740|3.0||
8148|412340|o291|js910|27.0|4.0|42.0
8149|268844|e455|bl371|8.0||40.0
8150|205422|k456|hh488|2.0|17.0|
8151|794444|t582|yz612|18.0|44.0|49.0
8152|700668|c982|mb436||3.0|44.0
8153|905266|g962|wo476|5.0|34.0|46.0
8154|423339|w572|lh722|37.0||40.0
8155|646850|c516|wr649||37.0|
8156|455894|n001|un443|7.0|33.0|16.0
8157|126870|i233|or691|48.0|26.0|39.0
8158|571880|i124|fv538||34.0|
8159|35175|z460|de240|37.0||
8160|41903|t989|bh348|7.0|32.0|
8161|36431|u769|at875|4.0||42.0
8162|18795|o151|if893|28.0|21.0|
8163|147772|v229|yz281|33.0|2.0|29.0
8164|754281|q473|iz055|49.0||
8165|598770|y311|bl371||25.0|37.0
8166|55533|a119|gz222|15.0||
8167|285802|m651|yk297|47.0|46.0|36.0
8168|723630|f615|cq142||9.0|21.0
8169|761726|z672|de240|45.0|47.0|
8170|473137|z795|sk444|||2.0
8171|466782|h886|sb378|||2.0
8172|83793|a473|ln835|34.0||
8173|580625|o330|jt171|5.0||14.0
8174|765757|q230|lt760|24.0|22.0|38.0
8175|737519|r605|ub400||2.0|
8176|487388|w175|wb853||40.0|4.0
8177|455666|h478|hc714|||29.0
8178|279655|c001|gt470|48.0|32.0|
8179|162565|d864|ki374|46.0|8.0|
8180|919790|r055|nv145||26.0|32.0
8181|877208|d831|ie887|50.0|32.0|20.0
8182|127446|s831|zy614||7.0|12.0
8183|684467|a354|uu112||22.0|
8184|100483|l742|hg199|13.0||48.0
8185|537801|l285|zy756|2.0|16.0|40.0
8186|955497|d568|gp330|6.0||2.0
8187|401324|b670|hc254|33.0|26.0|42.0
8188|217764|t844|vs127|||13.0
8189|457405|x469|ph646||5.0|26.0
8190|750157|e829|or639||47.0|
8191|970339|t868|an647|23.0||
8192|438478|d008|dm499|27.0|36.0|14.0
8193|870766|f387|eq988||4.0|34.0
8194|887447|q429|dk500|37.0|44.0|39.0
8195|802197|n577|dc444|29.0|28.0|38.0
8196|967115|p328|so324||2.0|
8197|132627|f490|df591|||13.0
8198|930615|z611|xe963||15.0|
8199|547083|y521|fv163|17.0|39.0|
8200|572689|w804|xw843||33.0|28.0
8201|639652|y335|be716|47.0|33.0|11.0
8202|88681|x238|af844|39.0||
8203|546266|x295|kb215|9.0||27.0
8204|225411|m950|pv287||30.0|37.0
8205|815069|q284|ii622|19.0|35.0|7.0
8206|803194|t423|oh225|19.0|9.0|2.0
8207|734209|n671|zm015|39.0||15.0
8208|503737|d475|cy682||40.0|
8209|861074|m053|wt971|36.0|39.0|41.0
8210|107727|x910|lt562|42.0||
8211|458587|q340|bz339|37.0|19.0|35.0
8212|863498|v558|bl560||35.0|36.0
8213|377879|f643|ji962|33.0||16.0
8214|499438|s589|gs261||4.0|25.0
8215|505392|p842|lf926|8.0|24.0|
8216|93466|s755|xw219|35.0||
8217|407778|b261|fe058|33.0|41.0|37.0
8218|572070|g542|kf604|35.0||
8219|529613|k174|it701|16.0||41.0
8220|881482|w865|tr636|43.0|43.0|24.0
8221|633424|p003|ct963|2.0|12.0|23.0
8222|315103|e186|re687|19.0|36.0|13.0
8223|57523|c429|nz895|49.0|33.0|
8224|704013|j907|nt711|23.0||
8225|810202|w108|el075|27.0||
8226|990880|r611|ba609||25.0|
8227|931211|c593|ve710|30.0||37.0
8228|607407|y991|uc469|||2.0
8229|602630|j059|uw122|46.0||21.0
8230|558834|o379|dk940|43.0||
8231|562070|k032|tw064|21.0|24.0|
8232|508806|t442|tu465|23.0|27.0|49.0
8233|11199|y299|iu060|||11.0
8234|777238|i767|wk217|50.0||25.0
8235|305112|h804|zd493|42.0|27.0|25.0
8236|79926|x955|tn020|32.0|49.0|17.0
8237|877136|i694|sa558|6.0|7.0|4.0
8238|743866|j084|lz946|50.0|11.0|7.0
8239|325696|f505|ed867|27.0|10.0|17.0
8240|666334|u487|re687||48.0|
8241|684365|p499|fb717|43.0|17.0|50.0
8242|468295|z049|xl304|39.0|41.0|
8243|695704|k738|ax575|||19.0
8244|323144|a473|il464|6.0||22.0
8245|445235|v948|mb538|18.0|36.0|7.0
8246|575151|a164|xy111||27.0|
8247|633025|k457|lg825|19.0|28.0|19.0
8248|488146|n577|ga097||37.0|
8249|615498|e189|zi749|3.0|20.0|32.0
8250|39252|d865|pm700|1.0|2.0|40.0
8251|520090|i432|od707|30.0||
8252|216977|c982|mm478|46.0|28.0|35.0
8253|415997|e094|by577|28.0|15.0|30.0
8254|617441|a921|rr969|35.0|34.0|48.0
8255|265181|p880|ej649|24.0|28.0|
8256|575978|y667|wl451||40.0|
8257|463722|k748|nt711|19.0|3.0|24.0
8258|846669|w482|jb239|32.0|29.0|28.0
8259|514405|d933|mq478|12.0||
8260|59131|v727|jv360||23.0|4.0
8261|833461|z049|op436|40.0||22.0
8262|926028|i432|mo343|17.0|47.0|18.0
8263|43158|f745|vz177|||5.0
8264|927915|e003|yu901|28.0|39.0|25.0
8265|679346|p195|ih852|31.0|41.0|9.0
8266|125733|u928|il464||31.0|8.0
8267|434423|k331|gl773|||22.0
8268|547771|w482|rt187|43.0||50.0
8269|643351|f914|yy336|5.0|8.0|3.0
8270|720830|j279|yh720|32.0||16.0
8271|576654|i635|jp501|50.0|31.0|46.0
8272|982264|t051|by934|19.0|34.0|22.0
8273|682474|t566|dc523|34.0||38.0
8274|346869|v891|gu450|23.0|8.0|29.0
8275|461063|z768|iu060|41.0|22.0|
8276|359910|v974|xy635|28.0|47.0|3.0
8277|426265|v229|tc933|25.0||44.0
8278|509478|o201|mk173|28.0|12.0|47.0
8279|716713|i163|ko139|46.0|35.0|
8280|420944|n522|ph646|50.0|50.0|15.0
8281|187685|l955|jt721|33.0||45.0
8282|186078|r387|mh743|||20.0
8283|510156|g542|os862|48.0|36.0|
8284|190516|g006|qq662|23.0||
8285|916056|p613|gy213|12.0|10.0|
8286|956185|d865|bq985|1.0|45.0|23.0
8287|730911|v139|ji962|33.0||47.0
8288|825699|h596|ez222||17.0|
8289|333765|j279|pd995|||46.0
8290|406501|k111|xe963|31.0||
8291|467840|d987|wc852||37.0|10.0
8292|711799|o201|no734|38.0||
8293|33590|c168|rk945|32.0|22.0|
8294|560400|m323|ai859|49.0|19.0|
8295|327890|o330|do997|35.0||
8296|406082|b107|hr893|||7.0
8297|280700|z719|xv662|44.0|16.0|18.0
8298|978512|d933|jz418|9.0||42.0
8299|483709|h873|ev955||42.0|
8300|293965|t366|uv258||9.0|34.0
8301|694162|y341|ih010|13.0||14.0
8302|637221|r621|jc624|43.0|45.0|33.0
8303|347153|s903|ti853|4.0|33.0|41.0
8304|505504|m094|mt273|37.0||
8305|579710|w934|sd448||10.0|
8306|527365|s176|zj434|8.0||
8307|498181|j435|by934|2.0||
8308|611593|d445|ae098|29.0||
8309|725175|o742|zl722||17.0|46.0
8310|238312|k153|cu210|11.0|44.0|9.0
8311|56759|a753|qj153|50.0||42.0
8312|241127|i459|ue660|27.0||43.0
8313|784108|s709|vy612|44.0|37.0|
8314|257234|b059|ab591||19.0|14.0
8315|820203|w967|do334||21.0|
8316|27619|t032|vo933|5.0|14.0|1.0
8317|876984|g131|gh972|24.0||2.0
8318|577918|i362|gl503|26.0||
8319|352109|r255|kr999||30.0|3.0
8320|156482|f923|qu893||22.0|
8321|773743|w488|ae592|2.0||
8322|718807|n921|ca415|14.0|12.0|41.0
8323|385996|z792|jn325|||32.0
8324|367258|n728|wh047||45.0|
8325|712429|v412|hl241|5.0|35.0|3.0
8326|583430|i191|ej327|8.0|23.0|35.0
8327|249908|m771|on315|||18.0
8328|161067|v784|dq856|15.0|14.0|
8329|315712|e145|fk006|||38.0
8330|492748|u660|tq979|||24.0
8331|499762|n479|sd470|38.0|44.0|9.0
8332|999238|h809|hn909|13.0||10.0
8333|14811|z588|ye408|23.0||
8334|818116|h338|yl579||48.0|10.0
8335|989193|z248|ys745|||45.0
8336|266379|a357|sv776|14.0|14.0|20.0
8337|720596|d510|bq723|2.0||43.0
8338|839638|z441|fj239||40.0|33.0
8339|862164|c982|oa566|22.0||30.0
8340|274701|k174|oe777|41.0|14.0|33.0
8341|323517|m041|mm478|8.0|36.0|43.0
8342|878807|v093|bq747|38.0||19.0
8343|175273|a843|zl007|48.0|12.0|
8344|430898|c975|ek395||48.0|
8345|518336|d316|al858|4.0|37.0|32.0
8346|28892|p774|ft586|2.0|4.0|23.0
8347|562482|z942|uw122||3.0|23.0
8348|192415|b296|uy015|||1.0
8349|297203|b031|bi768|46.0||
8350|147491|p738|vo186|||30.0
8351|206554|j310|xw219|19.0||36.0
8352|997267|m484|yn241|49.0|32.0|16.0
8353|910855|a837|cp715|21.0||28.0
8354|31879|a306|oo605|50.0|26.0|
8355|576684|j400|fx314|17.0|16.0|39.0
8356|393889|o330|yr667||42.0|45.0
8357|87066|l749|eb364|17.0||10.0
8358|933872|q814|hx910|40.0|30.0|6.0
8359|41362|l001|pl358|3.0|46.0|
8360|263521|h292|lz667|38.0||
8361|132574|z169|xb128|||19.0
8362|413217|q783|vc318|27.0|47.0|
8363|259575|j400|xw691|42.0||47.0
8364|718792|c251|na639|26.0|2.0|28.0
8365|544454|p533|ee973|45.0||
8366|274509|y797|dg126|47.0|46.0|15.0
8367|737482|c287|ch948|12.0|16.0|30.0
8368|235656|d467|su328|40.0||
8369|71090|t400|zx405|||43.0
8370|667277|v469|on315|||15.0
8371|946926|s777|ap430|21.0|5.0|17.0
8372|755985|q193|le901|10.0|40.0|30.0
8373|58683|w521|im096|35.0||13.0
8374|954306|f278|hi074|21.0||45.0
8375|281931|v672|od854|47.0|43.0|13.0
8376|465270|s792|ki823||4.0|
8377|647902|q090|zx872|50.0|11.0|46.0
8378|988436|g962|qz042|2.0||
8379|590924|y145|qt355|10.0|41.0|
8380|1824|x211|ox693||40.0|39.0
8381|79923|q473|ih010|45.0|40.0|49.0
8382|124540|y157|np591||49.0|
8383|327311|a863|zq933|36.0|7.0|50.0
8384|454033|u509|rc947|||22.0
8385|318654|q242|ln839|27.0||
8386|925368|j253|fz981|13.0|5.0|24.0
8387|103508|c244|rn862|18.0|10.0|15.0
8388|613231|d777|wh682|35.0||
8389|549294|r972|qd045|41.0|39.0|8.0
8390|569013|f505|bn878||23.0|
8391|912795|n114|bc436|11.0|17.0|
8392|442891|d467|vv466|49.0|22.0|13.0
8393|40395|l861|dy869|19.0|2.0|
8394|72243|w676|hp116|42.0|16.0|15.0
8395|32498|t953|ks311|28.0|24.0|7.0
8396|659383|m414|pj938|||30.0
8397|245616|k380|iy333||33.0|16.0
8398|107043|j951|cy871|49.0||
8399|32197|b895|va633|38.0||11.0
8400|377836|k260|gy614|42.0||10.0
8401|413910|d249|bi768|||42.0
8402|791449|p042|jj160||14.0|25.0
8403|942765|i459|fz981|9.0|13.0|23.0
8404|822026|r827|hy981|||45.0
8405|896467|b650|pr192|1.0|36.0|49.0
8406|203008|c938|wt969|3.0|30.0|
8407|258177|u191|tg848||8.0|
8408|942459|i044|fu215|26.0|21.0|13.0
8409|355762|r616|hi074|24.0||43.0
8410|68096|d363|rl758|44.0|37.0|
8411|740322|v838|sn030|23.0|37.0|12.0
8412|42329|m628|wq512|27.0|25.0|
8413|795398|r933|wc815|50.0||
8414|606229|y667|va633|||20.0
8415|583714|v515|pf044|5.0||
8416|35540|c593|mu971||21.0|
8417|550504|p499|wy547|23.0|5.0|6.0
8418|917383|x425|ou742|17.0|43.0|
8419|797580|v124|fy339|21.0||4.0
8420|571889|n709|ir978||30.0|23.0
8421|228440|i595|co427|3.0|16.0|23.0
8422|483823|n520|vy644|43.0||44.0
8423|651960|r026|fb530|23.0||
8424|989667|z792|dc523|44.0|24.0|2.0
8425|8445|o413|at121|35.0|26.0|17.0
8426|232425|k255|fy339|7.0|13.0|36.0
8427|304341|m273|or138||7.0|
8428|860625|k748|bp319|||20.0
8429|200752|i459|mp489|||13.0
8430|14588|y121|rc947|38.0|8.0|6.0
8431|249112|g240|tr636|50.0|20.0|
8432|309330|t545|uc102|30.0|11.0|5.0
8433|667294|r507|hd664|42.0|11.0|39.0
8434|84335|l536|ur801|44.0||44.0
8435|89801|q453|vl932|22.0|37.0|
8436|744729|z719|tn783|30.0|41.0|
8437|50004|q230|vo933||45.0|19.0
8438|117673|t047|ep165|||10.0
8439|358241|l285|wx218||3.0|13.0
8440|334436|t233|pl905|37.0|27.0|25.0
8441|199087|k591|jr745||1.0|21.0
8442|436438|o185|nf511|24.0|4.0|49.0
8443|795840|b403|aj992|33.0||31.0
8444|960481|y521|zb886|47.0||21.0
8445|449303|x024|ni201|48.0||
8446|406979|u761|ts921|||26.0
8447|313635|i448|pe984|||45.0
8448|253643|p168|wf642|||35.0
8449|812165|c925|kc226||9.0|
8450|448909|j138|ig799|5.0|29.0|45.0
8451|677943|l441|js262|5.0|9.0|11.0
8452|901897|g236|ek395|42.0|13.0|
8453|62209|k591|vv782|7.0|43.0|
8454|258674|e364|dy433|24.0|42.0|
8455|561209|v269|cv195|23.0|43.0|1.0
8456|749800|g240|mv747|27.0|12.0|
8457|380015|m700|aa521|32.0|21.0|44.0
8458|873748|k320|zr408||19.0|
8459|864827|k925|mf216|44.0|5.0|24.0
8460|120400|e216|si738||18.0|
8461|256925|l041|pg957|||29.0
8462|653877|c484|ln835|||29.0
8463|178920|o097|on315|46.0||24.0
8464|435453|q242|aj992|34.0|8.0|43.0
8465|334866|f436|gp330|46.0|17.0|
8466|454257|s889|ax554||15.0|47.0
8467|940512|a473|be903|11.0|24.0|21.0
8468|975434|i465|px060|||12.0
8469|404996|p499|aq269||25.0|
8470|651579|x368|wt971|2.0|8.0|25.0
8471|606831|d865|kj398|48.0||
8472|36146|n393|lz185|35.0|25.0|45.0
8473|819111|g646|gt507|24.0|10.0|30.0
8474|948118|f071|xa615|45.0||
8475|584389|d128|hu350||47.0|18.0
8476|948059|g232|ek395|35.0|13.0|11.0
8477|246706|r282|fd424|6.0||27.0
8478|111699|c593|ek896|22.0|34.0|35.0
8479|506217|j655|lb088|||31.0
8480|10488|e216|xp782|7.0||8.0
8481|444822|q242|wl491||31.0|34.0
8482|879260|v488|qf135|36.0||28.0
8483|392053|d758|ak189|17.0||38.0
8484|409302|o201|wl451|28.0||
8485|727984|l441|bq827|||20.0
8486|117536|d316|uy822|||45.0
8487|542739|y078|jl757||47.0|31.0
8488|685582|j174|cc612|49.0||
8489|384584|y772|qi573|22.0|15.0|24.0
8490|953149|o742|jj167|27.0||
8491|143644|z419|so642|||48.0
8492|532860|z677|rg248|30.0||40.0
8493|31779|y262|ca415|11.0||
8494|411436|i191|ry891|32.0|34.0|30.0
8495|651465|y797|ob089|15.0|49.0|
8496|283327|s317|ge282|||8.0
8497|409988|o636|cv346|30.0|49.0|27.0
8498|877652|r611|qh945|24.0|9.0|7.0
8499|310848|v929|ay375|42.0||
8500|513034|t871|vc354||38.0|37.0
8501|719668|t953|or627|17.0||8.0
8502|815413|i881|ic310|40.0|39.0|15.0
8503|809141|k059|bs848|43.0||
8504|624289|n286|bd285|17.0|15.0|
8505|851467|w482|yh292|||10.0
8506|685083|o330|od707|17.0|48.0|7.0
8507|244957|z051|mk465||49.0|
8508|221071|g060|vv049|2.0||2.0
8509|15489|y311|mq218|22.0|34.0|43.0
8510|799549|w108|zq395|||13.0
8511|627363|w295|fx314|15.0|22.0|19.0
8512|794281|e252|yc905|14.0|29.0|20.0
8513|195670|v642|gz376|45.0||
8514|438814|g208|oy141|44.0||
8515|358541|a176|ct519||37.0|3.0
8516|851313|y505|cm279|19.0|19.0|8.0
8517|137104|q693|wv263|||6.0
8518|334249|n293|cw433||33.0|
8519|527375|j028|pd685|||17.0
8520|411691|j414|ii661|26.0|37.0|10.0
8521|345474|b909|cr446|||24.0
8522|127884|k094|bz665||5.0|
8523|881885|k158|bx580|47.0|34.0|
8524|999612|q429|al562|25.0||
8525|773956|t300|bu486|44.0|20.0|44.0
8526|946342|n879|py575|1.0|1.0|20.0
8527|12033|c464|de790||35.0|
8528|102537|c982|em250|14.0||12.0
8529|253391|k120|xr605|||36.0
8530|676066|i140|un231|40.0||44.0
8531|873530|e102|dt522|42.0||
8532|452419|g239|jf201||8.0|2.0
8533|545920|c996|yv802|26.0|39.0|5.0
8534|643603|p790|ux393|||50.0
8535|870889|d229|zh655|35.0|10.0|46.0
8536|790572|d953|ge353|5.0|2.0|44.0
8537|852420|q257|ly980|24.0|4.0|31.0
8538|814083|c602|ya805|31.0|37.0|6.0
8539|681999|i011|cs711||9.0|
8540|326985|y945|ka715||36.0|46.0
8541|888043|i839|be903|16.0|2.0|26.0
8542|702285|h818|jt640|1.0|35.0|
8543|722369|o440|wo931||14.0|25.0
8544|306110|k135|sf362|3.0||
8545|219135|f625|ny939|38.0|22.0|
8546|299546|q919|ct519|10.0||
8547|653288|k891|pq718||1.0|
8548|196324|i432|jn940|||38.0
8549|361015|f227|ii622||24.0|
8550|76207|e614|ha014||44.0|
8551|40541|y118|ub638|31.0|4.0|
8552|627008|o636|gc993|29.0||
8553|267813|o636|tc205||37.0|25.0
8554|145989|b349|iu815|12.0||44.0
8555|469122|s985|hj325||25.0|
8556|534545|f895|pl723|||33.0
8557|2981|g400|oy140|14.0|8.0|44.0
8558|402682|t865|hz531|||17.0
8559|997136|i584|wv425|1.0||
8560|365401|e389|oj992||13.0|47.0
8561|490346|h338|qa882||19.0|
8562|145863|z953|cw433||14.0|18.0
8563|789973|q473|gl375|48.0||22.0
8564|516312|k247|bu939||31.0|16.0
8565|875842|m700|hp529|11.0|10.0|4.0
8566|667504|d665|zr408|48.0||9.0
8567|410922|w146|ix293|4.0|47.0|
8568|235331|t047|mw268|5.0|14.0|45.0
8569|399496|e102|sr398|43.0|31.0|44.0
8570|814427|r139|cu833||44.0|
8571|229473|y438|zs189|48.0|12.0|21.0
8572|293481|x630|jh780|48.0|13.0|
8573|918747|w921|rk333||16.0|
8574|879437|u590|wv141|19.0|38.0|41.0
8575|499066|k901|jz524|13.0||35.0
8576|831899|w025|ue124|7.0||
8577|411511|h818|zq839|19.0||24.0
8578|414142|g239|in474|||32.0
8579|508490|l785|zu225|45.0|7.0|46.0
8580|356349|e252|cu018|23.0||19.0
8581|188334|i903|qv073|41.0|28.0|36.0
8582|648193|f943|oe101||1.0|31.0
8583|354322|t808|dz221|13.0||
8584|509790|n859|po807|||39.0
8585|691586|k464|wu026||26.0|17.0
8586|201008|h804|im096||3.0|46.0
8587|245080|h037|qx931|34.0||4.0
8588|19677|b895|sg358|17.0||
8589|122090|m966|sp790|1.0|45.0|
8590|116056|u254|me422|9.0|16.0|47.0
8591|657032|d865|mj190||43.0|
8592|750854|l438|jz418|17.0|24.0|34.0
8593|474501|u342|lg825|37.0|17.0|
8594|639096|a921|ft928|20.0|50.0|
8595|838797|w518|nh519||48.0|
8596|812181|b296|ez165|38.0|13.0|5.0
8597|299333|z575|sc552|35.0||35.0
8598|196281|w788|lj090||41.0|47.0
8599|697024|s709|ts953|45.0||
8600|780030|v727|ke824|49.0||7.0
8601|544901|c387|xz272|6.0||
8602|690361|s916|bk019||3.0|
8603|98406|j000|tg492||39.0|15.0
8604|689909|a118|jt721|15.0|26.0|15.0
8605|70358|j059|zo692|4.0|49.0|22.0
8606|637142|y892|nz895|||43.0
8607|450369|v051|jp941|||13.0
8608|561834|k901|aq206|18.0|5.0|
8609|177670|z457|vm827|42.0||11.0
8610|160730|e412|nj588||36.0|47.0
8611|994810|z677|yv802|10.0||1.0
8612|37326|h938|bq747|11.0|26.0|11.0
8613|378431|o185|bx135|37.0||
8614|611353|r762|bm922|33.0|27.0|49.0
8615|664836|k778|sv776|38.0|34.0|17.0
8616|508658|y311|ag425|46.0|49.0|
8617|681456|j534|xb516|46.0|23.0|33.0
8618|832914|i566|is542|23.0|38.0|32.0
8619|791297|s794|vi903|10.0|12.0|10.0
8620|111807|k331|jt721|17.0|28.0|33.0
8621|334924|f925|tm989|3.0|37.0|2.0
8622|969362|s318|ia493||24.0|28.0
8623|984763|i362|ex491||25.0|13.0
8624|772393|j538|nm940|46.0||11.0
8625|596404|g009|bz339|48.0|31.0|5.0
8626|117110|q173|dt522|33.0||19.0
8627|110136|q693|ch969|37.0|8.0|24.0
8628|872323|b296|by593|35.0|12.0|45.0
8629|365191|l703|xh071|2.0|4.0|13.0
8630|358546|v412|oh225|30.0|12.0|23.0
8631|562405|m962|pl246|27.0|45.0|11.0
8632|306270|z611|vo186|38.0|21.0|46.0
8633|952418|f745|gr646|50.0|21.0|34.0
8634|519284|v784|ci723||22.0|34.0
8635|241060|a261|kk658||34.0|
8636|75843|z575|cv687|||48.0
8637|606465|k748|kr606|31.0|23.0|
8638|595337|i217|uw286|22.0|33.0|
8639|464430|a500|ih681||10.0|38.0
8640|809247|o697|qb327|31.0|43.0|
8641|505853|p883|si738|32.0|23.0|49.0
8642|611400|j356|ek896|41.0|5.0|
8643|642706|h338|in799|34.0||31.0
8644|600907|w850|gp894|||30.0
8645|284280|q242|zp511||9.0|37.0
8646|716073|e451|ec298|12.0|2.0|
8647|297080|h333|eo151|29.0|11.0|17.0
8648|519262|s401|ji962|31.0|43.0|
8649|910358|i448|or138|44.0|12.0|
8650|648741|r306|cz377|34.0|10.0|
8651|156064|m884|ft586||50.0|
8652|952232|j138|dw185|41.0|3.0|
8653|418151|v948|sv854|47.0||
8654|669592|k111|uv258|9.0|30.0|50.0
8655|703915|l861|um102|44.0||
8656|283632|t814|de814||37.0|
8657|858478|l468|be716|47.0|48.0|
8658|101458|p845|ms413|4.0||
8659|112410|z613|bb066|||1.0
8660|200884|j951|mn664|30.0|32.0|6.0
8661|402685|a588|uz269|9.0|40.0|10.0
8662|434279|a409|te339|39.0||6.0
8663|538468|i398|nd514|29.0||21.0
8664|370278|k680|bq747|||23.0
8665|31245|h156|no580||36.0|
8666|244971|j197|mj217|29.0|2.0|
8667|35508|g009|xb128|37.0||
8668|752159|z911|sd448||32.0|45.0
8669|467483|i459|se193|19.0|32.0|
8670|784927|e412|hn560||36.0|
8671|78564|s142|jf446|||27.0
8672|579356|w518|ev736|5.0|6.0|40.0
8673|552711|l767|lr785|||2.0
8674|322080|i424|ee973|5.0|25.0|17.0
8675|762665|m053|zo692||41.0|
8676|742646|t953|lo899||17.0|3.0
8677|97572|t566|sv682|18.0||7.0
8678|262679|v124|yd274|19.0|16.0|
8679|111437|c598|fu806|42.0|13.0|29.0
8680|522027|a863|qp768|48.0|46.0|7.0
8681|545672|t756|le443|45.0||11.0
8682|115393|a837|wr649|7.0||25.0
8683|155158|a409|rq866|||1.0
8684|955047|y112|cu018|24.0||
8685|407838|z111|ln839||23.0|
8686|988682|p927|nm894|43.0||9.0
8687|566166|d933|qz042|42.0||
8688|299873|y651|pw569|1.0||
8689|939653|o084|wc815|24.0|3.0|
8690|322175|z939|lk492||45.0|37.0
8691|301604|m576|al858|48.0|46.0|35.0
8692|876479|t582|pe984|11.0||35.0
8693|376212|t020|se243|50.0|30.0|42.0
8694|273746|m357|bk188|3.0||4.0
8695|408598|t806|rl141|||34.0
8696|836299|n577|bk188|44.0||
8697|22053|g730|im096|6.0||
8698|43632|p738|uy955|48.0|3.0|46.0
8699|956595|m128|ej510||13.0|50.0
8700|172168|t339|sd383|41.0||11.0
8701|657652|h986|vy906|29.0|21.0|50.0
8702|612227|k114|dh495|31.0|48.0|48.0
8703|456347|d723|rw435|10.0|42.0|49.0
8704|753885|v506|ay951|5.0|48.0|25.0
8705|273524|f625|zw415|3.0|33.0|32.0
8706|585668|a141|kz294|47.0|29.0|19.0
8707|221794|o201|en392|38.0||
8708|815568|w482|ps794|||26.0
8709|79936|h246|uh104||4.0|14.0
8710|628272|r621|ni354|||24.0
8711|320695|c983|tb696|25.0|11.0|34.0
8712|400948|k174|tp997|48.0||20.0
8713|845822|a055|jz512|17.0|6.0|31.0
8714|780401|d933|fs065|31.0||17.0
8715|416985|l218|bh019|48.0||
8716|328964|h804|fv163|33.0|37.0|
8717|58759|n526|po539|43.0||
8718|63156|w023|uj891|32.0|40.0|1.0
8719|204172|u550|xv662||39.0|
8720|163097|k057|qx983|25.0|12.0|28.0
8721|198125|z611|gb712|42.0|12.0|31.0
8722|57892|l001|rl194||47.0|
8723|981368|q398|dq343|43.0||40.0
8724|694242|c130|yb143|28.0|29.0|
8725|430567|o132|xy111|17.0|12.0|20.0
8726|228923|d510|ch880|33.0||
8727|605177|h466|jl276|7.0||
8728|686874|j652|wh272|5.0|24.0|24.0
8729|802003|p994|qy173|49.0|44.0|48.0
8730|501319|k726|jx570|20.0||
8731|673474|k153|ly991|37.0||
8732|635608|t339|my121||15.0|47.0
8733|883892|j356|ok761||32.0|20.0
8734|894685|d128|xq429||15.0|1.0
8735|445717|u644|td870|12.0|20.0|23.0
8736|431849|q880|pg957||37.0|
8737|904753|w074|gf196|35.0|27.0|
8738|265150|g154|hp529|8.0||
8739|929585|t504|yl833||9.0|
8740|352682|z434|hi116|40.0|44.0|6.0
8741|396279|d510|ou438|28.0||47.0
8742|780870|n740|po608|7.0|15.0|37.0
8743|362189|d758|mk592|11.0|45.0|38.0
8744|963043|b650|sj947||48.0|47.0
8745|636310|s831|vs861|||32.0
8746|479567|m700|aa521||29.0|
8747|428089|d927|vq154|47.0||
8748|634373|w415|yv099|38.0|37.0|
8749|484413|v672|wc742|18.0|47.0|34.0
8750|788477|p767|wk719|4.0|35.0|6.0
8751|597488|z608|ek382|||30.0
8752|48368|s719|db549||13.0|
8753|30359|i140|ui092|50.0|26.0|
8754|251894|o835|nc441|39.0|43.0|22.0
8755|504410|e998|ie967|25.0||50.0
